scorer,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000,DeepCut_resnetNone_PupilLabAug31shuffle1_1030000
bodyparts,c1,c1,c1,m1,m1,m1,m2,m2,m2,m3,m3,m3,m4,m4,m4,m5,m5,m5,m6,m6,m6,m7,m7,m7,m8,m8,m8
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8527,367.7863972,185.3052835,1,412.4440147,187.7788477,1,394.9464455,162.086832,1,364.8285575,144.5301876,1,340.3124247,160.2763658,1,325.4325638,184.3152094,1,337.9322424,211.4444051,1,367.660763,226.8503299,1,402.8806663,215.0378554,1
8528,331.0470781,193.7270331,1,373.5170324,189.124341,1,362.059906,167.144805,1,333.3087485,155.272841,1,306.1451697,168.8131609,1,282.6822648,196.325839,1,288.0015326,226.0572309,1,327.5278039,235.5241809,1,361.9878528,220.4000158,1
8529,344.200089,204.3619213,1,389.3935432,204.5389547,1,372.483366,177.4518313,1,344.4568973,164.7255917,1,317.3619103,179.5618649,1,303.8705523,204.1099901,1,315.3627248,231.688807,1,343.7812781,245.7173376,1,378.2766829,233.6700168,1
8530,345.3046589,195.1577787,1,388.8002367,194.648694,1,374.2376838,167.6304548,1,345.9883361,154.0103903,1,317.4636927,168.0029254,1,302.8816197,194.811152,1,315.3908253,224.9478655,1,342.6738708,236.6557798,1,375.8489544,224.4729729,1
8531,358.1465645,204.2421694,1,400.4517055,202.1325469,1,386.8545222,174.6716907,1,358.1074312,161.548172,1,329.6867394,178.7307868,1,317.4155982,206.2179909,1,329.4027224,232.2740183,1,355.8768874,244.7125416,1,390.5138931,232.691731,1
8532,345.5197701,206.2419689,1,389.8699427,205.7474017,1,374.051285,179.2211227,1,344.8989668,166.6406572,1,317.8512943,180.5635366,1,302.4980288,206.957768,1,314.6154227,234.0189834,1,345.5417037,246.9231541,1,378.4793,234.400609,1
8533,-0.124675751,1.075020313,2.03E-05,635.2197033,6.729542017,0.000344187,632.4933908,0.050968409,0.000198394,4.936444759,0.994031429,1.91E-05,0.407439232,-2.345597744,3.12E-05,0.630343914,2.546576023,8.65E-05,3.425470769,1.115454197,6.29E-06,3.551688522,2.419827461,1.35E-05,0.627172709,0.401557207,3.25E-06
8534,630.647655,-0.457244873,2.09E-07,635.2229876,7.485568047,1.78E-05,632.303185,-0.395998001,7.30E-06,2.734205365,-0.54440403,0,1.380635262,-1.035266399,0,505.8172004,1.507706165,2.98E-07,509.9885298,39.67820597,4.47E-07,2.236502171,1.987049341,0,0.739336252,-1.330733776,0
8535,-0.004510403,0.938831329,2.06E-06,-0.031131744,1.320738077,4.59E-06,-0.211234093,0.019007444,8.08E-06,4.781375051,-0.143668652,3.84E-06,-0.577130318,-3.228785515,3.99E-06,-0.081453323,2.055559516,2.09E-05,2.56172359,0.988905907,6.85E-07,4.171142325,2.466784,7.75E-07,0.053138018,-0.582549572,2.98E-07
8536,384.2540584,180.2568145,1,422.980027,182.9304221,1,404.8805659,160.110559,1,381.6389045,147.4099898,1,358.8527458,157.8389696,1,348.9433663,178.4963236,1,361.8107443,201.0687637,1,387.1796103,213.6141859,1,414.078279,206.1081898,1
8537,366.8577075,182.3555374,1,403.840585,183.7350433,1,394.0656667,163.7601639,1,366.4265122,146.8288368,1,343.2166743,157.1199108,1,329.8697894,180.9155731,1,340.0169823,202.8995209,1,367.3476601,219.0827926,1,396.0882367,211.4879427,1
8538,335.1814108,194.8112092,1,375.8108695,194.0033736,1,362.9710598,169.1375856,1,335.1096337,155.7218661,1,310.3718531,168.8979421,1,293.6234977,194.9900079,1,302.8561971,224.3629556,1,332.595486,235.8373332,1,363.8766031,222.6912181,1
8539,345.7060905,186.6671028,1,389.3242242,185.9963603,1,376.0250416,158.2731194,1,347.4184098,146.5903645,1,319.3379514,161.0656443,1,304.0585194,188.0412159,1,315.1652727,214.4200697,1,342.3100107,227.6817384,1,377.264678,215.3917546,1
8540,327.1533601,195.5916948,1,372.2556773,195.4756875,1,356.9067835,167.4672835,1,327.2953153,154.5994649,1,301.8015614,167.3363178,1,282.9936094,194.854763,1,294.576128,224.76616,1,325.0215654,239.2850556,1,359.4950635,225.1110363,1
8541,318.2746136,195.4584136,1,366.6508808,193.632679,1,352.4109726,167.3703675,1,322.8427196,155.08674,1,292.8067741,169.1098409,1,275.2882342,196.6068821,1,287.6103404,225.2364068,1,315.1110439,238.3318539,1,350.7636971,224.9726014,1
8542,285.1281706,213.9817762,1,331.0911794,214.1004863,1,318.6562467,180.6461248,1,292.9092283,169.5894966,1,266.8900043,181.5922089,1,246.9216425,211.148304,1,252.7732735,240.6518736,1,283.4741293,258.8964205,1,318.9893494,246.7215455,1
8543,361.0652885,203.5785535,1,407.7744734,205.5196034,1,392.1903763,176.8459811,1,362.5917305,162.2628574,0.999999881,335.5062511,178.352115,0.999998689,320.3884792,202.5952673,1,329.8178363,228.8178965,1,361.7786117,246.9447832,1,394.0370872,235.0084887,1
8544,628.1053214,1.276958227,5.96E-08,632.4909389,3.928843103,1.49E-07,630.1601667,-0.896459579,2.98E-07,2.787477016,0.217738152,2.98E-08,-0.337054729,-2.231019497,8.94E-08,-1.497058868,2.069672108,2.98E-07,1.620489597,2.229740977,0,3.821958244,2.107973576,2.98E-08,-0.635154247,0.794564486,1.19E-07
8545,0.112190247,1.237834454,7.45E-07,633.3812256,4.206882969,1.10E-06,-0.659246445,1.561260462,9.83E-07,3.886763416,1.088489532,4.17E-07,0.325223684,-2.584358215,8.94E-07,-1.344954014,3.628297389,2.21E-06,3.024961174,1.126595259,2.38E-07,3.711592942,2.296089649,5.36E-07,0.181854725,-0.12142849,2.09E-07
8546,385.3877406,218.6139727,1,424.1151147,217.9815245,1,410.6009765,193.1212001,1,384.065845,177.1492529,1,357.6473943,193.1388111,1,346.1477947,218.1014934,1,357.2657425,245.0758467,1,384.8593702,258.4235091,1,413.317557,245.5095901,1
8547,379.5250607,228.4686642,1,418.4157925,229.6080682,1,406.4652648,207.6748233,1,382.0244236,181.6267481,1,353.279882,195.3401675,1,335.1258869,226.6590199,1,347.1316977,251.3784451,1,377.2409158,267.9139643,1,409.2733727,257.3749528,1
8548,346.3277936,254.7117188,1,394.8211741,252.977767,1,378.7922101,228.1421528,1,349.9958154,215.3780413,1,315.5320451,230.6314735,1,299.5616904,255.0531092,1,310.1290631,283.997674,1,344.7470164,297.8184319,1,382.6779089,283.1880341,1
8549,333.1051408,268.4269308,1,385.511312,273.0874467,1,368.7829123,245.7978617,1,334.5131657,235.1239681,1,302.6658525,247.0178425,1,288.8727036,271.1348467,1,296.8073359,292.4777565,1,328.052093,308.0003127,0.999973238,374.2464304,298.6341685,1
8550,300.0458765,281.252502,0.010986596,378.0244291,274.9267441,0.995960832,369.5336356,258.0739617,0.988582373,303.0986452,264.7161205,0.035639137,294.1015441,266.8757218,0.058142096,290.1679676,280.2192593,0.000240862,343.6215115,298.7092774,0.000173539,287.7107627,344.6859047,0.00017342,371.234385,298.2579309,0.005631775
8551,273.1693385,272.5731716,1,304.9091668,273.3506198,1,299.9246416,252.6054306,1,280.9560971,242.65448,1,256.930934,251.341917,1,241.5013494,274.4501982,1,249.186866,295.9884977,1,269.0739583,307.1011124,1,294.2880514,297.7596259,1
8552,284.9186818,251.7682705,1,332.8920532,253.1746607,1,320.3053145,227.4282713,1,292.1479807,217.2226653,1,265.2336879,229.4936733,1,250.096375,253.7347784,1,254.813092,277.7680092,1,279.3557205,289.7251134,1,317.9240313,280.141067,1
8553,308.1758442,239.1221848,1,356.633909,239.6601183,1,340.8318071,211.4913483,1,313.8743074,198.8229475,1,285.7896948,210.7684708,1,268.3287897,240.0820446,1,275.9809885,265.5406814,1,304.7427678,280.3924012,1,345.0043359,269.0397972,1
8554,302.3581421,230.224102,1,349.8253498,229.1830064,1,335.9320586,199.0654778,1,307.7957864,184.682992,1,280.4611988,196.9506683,1,261.6013376,229.6444473,1,270.131278,255.8395872,1,299.1906414,272.4502878,1,337.1355996,260.335101,1
8555,304.5393968,221.3831043,1,352.067173,220.7069664,1,337.7702413,191.1783385,1,310.2370803,180.2029858,1,283.8463499,190.5100031,1,265.0735164,221.8311071,1,273.5453324,249.9245262,1,302.6048889,265.5158701,1,337.7937829,252.4106197,1
8556,311.6704652,218.2647429,1,359.5525074,219.1028199,1,344.9614549,188.9608393,1,316.0988855,177.4262652,1,289.1685328,189.0287628,1,272.1469431,218.1382165,1,279.9621377,246.3082161,1,310.8266084,263.7312698,1,345.2704334,251.0906281,1
8557,312.2568378,219.8223257,1,360.4771562,222.6448631,1,345.3380013,189.9119617,1,316.9309722,179.2250566,1,291.7370057,191.3456304,1,274.106689,219.8491864,1,281.7643752,248.1933784,1,312.1886115,265.1982594,1,348.318079,253.8421479,1
8558,311.7421987,217.635273,1,359.8432035,217.9791098,1,345.9152751,187.0630608,1,316.6768847,176.5878153,1,289.4450359,187.8082361,1,272.9269376,217.2351546,1,281.0249949,245.6392097,1,311.1075792,262.3606164,1,346.1090493,249.5542474,1
8559,313.7659187,216.4328771,1,362.5665207,217.1354246,1,347.8593661,187.5999455,1,318.5044994,175.0096416,1,292.225234,186.7589307,1,274.2572427,216.881979,1,282.3694987,245.3447399,1,312.6478014,261.5230521,1,349.3246511,248.1809292,1
8560,314.7370529,219.8046675,1,365.0004159,221.1982803,1,350.2706144,191.4938905,1,319.4181385,177.9833174,1,293.8281722,188.829524,1,273.5580602,219.9283447,1,281.5743499,247.8413568,1,313.2786574,265.7989159,1,351.3320353,253.3176122,1
8561,309.4771624,222.5798483,1,354.2205774,219.8486919,1,341.1522264,190.5204346,1,313.8857908,178.8710432,1,285.67103,193.3179688,1,266.0100269,224.6538892,1,274.0358757,253.5595942,1,303.2355502,268.7829037,1,343.140806,253.5579594,1
8562,353.7962179,211.320693,1,399.747927,210.4922714,1,385.6634972,181.5041084,1,353.8649387,166.6449232,1,322.6248198,181.146039,1,306.4661088,211.1765828,1,319.0049562,240.7987266,1,352.6646657,257.5521894,1,388.5071276,243.6954389,1
8563,353.9341218,205.3394737,1,401.2216058,204.5507746,1,383.5894241,175.141927,1,352.9949207,160.0349693,1,323.2043591,174.4043541,1,307.0925431,204.0750704,1,317.856169,233.0548949,1,353.8434105,251.6901808,1,390.7627575,237.280982,1
8564,358.5521529,203.6451669,1,405.3425939,204.39818,1,389.3137256,173.2383653,1,358.1791923,158.1292191,1,328.6475677,171.464889,1,312.7991138,201.4556966,1,324.739604,230.3670859,1,359.396636,249.35671,1,394.8151016,236.4279966,1
8565,360.3297491,206.2041101,1,404.617591,205.892024,1,392.4746923,174.464241,1,363.4526051,159.0180941,1,330.3051333,171.4762249,1,313.2415361,203.9120116,1,326.0933416,234.4833946,1,360.3289261,251.5113721,1,394.3337911,238.5619526,1
8566,364.8735638,214.8000717,1,407.4724374,215.038341,1,395.1233144,190.0060468,1,366.0049551,173.9578741,1,334.1644294,186.6504145,1,320.0913391,214.6525965,1,329.5132341,242.1235132,1,363.7290959,259.9681468,1,398.4200945,245.7779026,1
8567,347.5115421,205.5289955,1,395.9518961,204.3386784,1,379.8573184,174.4004653,1,348.9408875,160.9448709,1,318.5652745,174.6054361,1,300.7899867,204.9529495,1,310.9457161,232.6985431,1,346.1206164,250.562758,1,383.380934,236.165657,1
8568,334.8195274,199.3086324,1,386.4594049,199.2794814,1,369.5272298,169.3370881,1,336.684104,154.3607974,1,308.5341816,167.6221943,1,291.1486012,196.6393871,1,298.3882475,228.0542727,1,336.1460848,246.2121377,1,373.559522,230.976594,1
8569,333.878878,197.8323183,1,382.8082948,196.5911446,1,366.7963905,166.1874602,1,334.3601062,150.6793392,1,307.0189627,164.034009,1,292.3726285,195.3096137,1,299.334328,228.7283907,1,332.2405269,244.5213804,1,369.6915226,229.5472022,1
8570,329.1628981,197.4941037,1,378.7172012,197.2919843,1,361.9245791,164.0007906,1,329.1145039,151.374378,1,300.7950088,165.4063139,1,284.8441313,195.0875111,1,295.3079588,227.975718,1,328.0926394,243.0362821,1,366.4905868,229.3603332,1
8571,325.7514968,199.9375184,1,376.5852036,200.3187623,1,359.8088877,165.5479033,1,326.7754257,152.8020391,1,298.9674878,165.7782812,1,282.3395754,196.1487913,1,292.1151333,229.0746176,1,325.5041764,246.9101651,1,363.9963409,233.7205467,1
8572,327.4558742,200.5294938,1,378.8493248,202.7335954,1,361.9202781,167.4978385,1,326.9440384,154.7516479,1,298.2959838,168.7424092,1,281.0250416,198.4456775,1,289.71736,230.6051853,1,327.3228662,249.7545962,1,366.2120643,235.7994184,1
8573,327.8354733,198.3038104,1,379.6819054,201.034996,1,361.7242603,165.7201236,1,327.604718,151.8825324,1,298.5507636,166.2487171,1,282.1210752,195.703773,1,290.2205939,229.8354704,1,328.5624442,249.0074458,1,367.7937922,233.8507919,1
8574,325.9288679,198.8477578,1,380.1070845,201.1792803,1,361.6320131,165.094326,1,327.7201881,151.4566202,1,297.4388621,165.3259125,1,280.9585361,195.1039314,1,288.4639988,229.9151454,1,325.9554508,249.7902746,1,366.83145,235.1435137,1
8575,324.6354005,198.9857793,1,381.8999976,200.9353762,1,363.1027999,164.9753199,1,327.9421275,151.0090833,1,296.016665,165.8427716,1,278.4974594,195.859365,1,287.1815667,229.5096629,1,326.0870595,248.9728889,1,368.9022367,235.7747402,1
8576,327.3498545,197.6982933,1,384.3563509,201.6798129,1,364.7057365,164.2773962,1,328.7167139,150.3724935,1,297.7637758,164.9221087,1,279.1533384,194.4167695,1,287.2800019,230.2047734,1,329.3138132,251.2043769,1,370.7539001,237.3755252,1
8577,325.901925,198.9759865,1,384.3011074,200.8668866,1,363.7590684,164.4433489,1,328.0213952,149.6220224,1,296.5646763,164.2022524,1,278.7786367,194.1432924,1,287.5226603,229.3077164,1,328.0939813,249.1802833,1,370.0941658,237.5296105,1
8578,330.3019948,193.4045591,1,385.2262473,194.4615355,1,367.4083664,162.214766,1,333.0041574,146.713654,1,298.4921861,162.0779357,1,279.9313269,191.5648811,1,289.60641,223.7789636,1,329.815033,246.1258619,1,372.4976459,232.1486187,1
8579,347.6916067,190.7579174,1,402.814477,191.7581751,1,381.4510432,157.4660959,1,346.2727189,139.5099664,1,312.8044558,155.6972866,1,295.0179188,187.0259962,1,310.4803376,222.8379934,1,349.9644858,244.7221613,1,391.189857,229.9639655,1
8580,348.1997313,197.0462914,1,405.1323922,199.2135367,1,384.5960555,161.7421355,1,348.2216978,143.891607,1,313.9715304,160.9573507,1,295.1826692,193.6130786,1,309.6561518,228.6426868,1,351.6523721,250.5799661,1,392.2713075,237.1029758,1
8581,344.796032,193.6289902,1,403.4549432,198.0208895,1,380.5069833,160.9690042,1,346.0560141,144.1281633,1,312.4665313,158.8340487,1,291.2556946,191.1793804,1,303.2865632,226.674242,1,345.9144552,250.3283443,1,388.4391761,236.9183931,1
8582,359.7632256,201.7541418,1,416.9153953,206.052835,1,395.8326783,165.7050914,1,357.6076458,147.0530753,1,323.5854842,162.3724942,1,309.8816681,198.9701176,1,323.9578212,234.5395093,1,363.631012,256.062645,1,403.4977441,244.8927334,1
8583,362.9909039,179.0372891,1,416.6331491,178.6697564,1,398.0715959,149.1137909,1,364.19398,128.8577685,1,329.8917603,147.1886406,1,312.5033894,177.857461,1,325.1662179,210.7822337,1,363.8190684,231.2850738,1,403.5266781,216.7081704,1
8584,370.4631429,186.2592926,1,420.5672916,188.1769295,1,403.2720631,156.3337049,1,369.0237012,139.1489635,1,339.933753,153.8639464,1,324.493392,184.278513,1,338.1181111,216.042141,1,369.0606685,234.4788494,1,409.1703806,222.0051668,1
8585,374.8741534,188.3146305,1,423.7014468,189.2806033,1,406.5628867,160.8538055,1,374.8733556,143.3125296,1,347.2049794,156.5472927,1,331.1299505,187.2513385,1,342.0906525,216.910934,1,376.1602335,234.6785955,1,411.7773132,222.8492494,1
8586,372.1079534,189.1081676,1,419.1595665,190.2189369,1,402.9749503,159.9883409,1,371.3019872,144.1940923,1,343.4521706,157.8021641,1,328.5583072,186.9817591,1,340.7387896,218.9908495,1,371.5374948,235.6398287,1,406.8218455,223.7886944,1
8587,369.9087749,187.6022425,1,418.413487,189.3260229,1,402.1944966,160.3388634,1,370.5866022,144.4965477,1,344.2091837,157.0347395,1,326.4722593,187.1278639,1,338.1882463,218.2528458,1,368.7620668,234.1699457,1,406.1592929,222.9662008,1
8588,370.7012732,188.0617886,1,418.0603428,188.7768697,1,401.2791815,159.6810565,1,371.1961994,144.3841381,1,344.1503844,155.6203365,1,326.4270792,186.4317818,1,339.2372699,217.0797057,1,368.7710972,232.560286,1,405.1116322,221.3844942,1
8589,368.584856,187.1904836,1,414.5860507,189.4004822,1,398.8762839,159.3828321,1,367.8181634,145.0669498,1,340.3036831,157.3147364,1,325.2689724,185.95398,1,338.2885432,215.2215078,1,368.7421322,231.8860276,1,404.0109291,220.8211108,1
8590,359.1853466,205.8974361,1,406.5424299,207.5062864,1,389.5962855,176.4624209,1,353.1138039,151.6107271,1,329.1851044,168.7566319,1,315.0246363,204.0808697,1,328.5173335,235.9585996,1,359.7357261,252.2840271,1,393.6533341,241.3172784,1
8591,357.924778,225.7789264,0.244900346,405.9051043,237.4110677,0.999984622,386.6451638,200.0813274,0.999952257,359.7676086,185.4774027,0.999903679,341.773355,201.9731452,0.000350893,324.716845,231.0136337,0.000412583,344.0618546,256.4802771,0.00450772,363.7143023,270.4175017,0.06061393,393.5105553,266.2446785,0.999841213
8592,554.8459301,6.802535295,0.00081718,635.8654275,9.209283829,0.000292838,634.912343,0.560794115,0.000806659,542.7653394,0.097113132,1.19E-07,522.5961066,-0.818809509,3.40E-06,501.4607532,8.725678205,0.88050139,510.7099309,49.18749714,0.99999249,561.712904,77.19119048,0.000209063,582.0389175,54.59504032,1.49E-07
8593,558.5705163,12.75081462,0.052430809,410.8830838,235.2395592,0.999997973,636.831129,1.938842773,0.002887785,557.4440882,-0.345328331,2.24E-06,516.9248942,-0.765050888,5.82E-05,505.5005376,12.09226603,0.990648389,516.642055,51.67479253,0.99999094,378.3409259,265.5579858,0.00419566,403.4881882,260.0786231,0.999990582
8594,598.2703824,2.944995761,0.000684261,374.3239355,233.7043254,0.005861044,637.481536,1.594190836,0.001541376,259.877338,180.163558,1.64E-06,560.6196663,1.925280809,2.50E-06,507.2017179,1.44696641,0.000373572,512.2802668,42.98114717,0.000350326,1.442981958,2.601606369,0,408.8620992,267.1929528,0.001137316
8595,556.8932304,6.393452644,0.004783928,383.9177494,242.7329909,0.050025791,636.6080531,0.474071026,0.000409544,280.9726801,175.2051029,3.67E-05,550.0012932,5.97871387,2.92E-06,501.8280756,6.088383198,0.000285536,510.486279,42.97840476,0.184045851,318.2787781,247.2805471,2.98E-07,377.6760738,255.6076126,9.98E-06
8596,375.9906037,242.34328,0.999933362,410.4300919,246.2980049,0.648537457,399.6466238,223.4996262,0.999782801,373.562029,211.199815,0.999991536,354.3009727,222.0758452,0.999998569,346.3655347,242.0310078,0.999783814,358.3830364,259.2213477,0.999999881,375.6126223,268.4884387,0.999999404,398.5978129,265.9986677,0.999978781
8597,373.5034721,248.0317683,1,406.945672,248.7986608,1,396.7420858,227.46942,1,373.4499629,213.3434887,1,350.9288521,223.7142043,1,337.5708108,246.3880482,1,349.7228484,271.3051639,1,373.5458492,283.2381144,1,399.9809172,272.7088766,1
8598,343.6472883,253.8534613,0.999560952,388.6682081,253.6930023,1,378.665319,230.4627988,1,352.665436,222.0455861,0.999773979,312.2920961,233.8519444,0.999999404,298.6441306,255.801374,1,309.3730613,279.4710197,0.999999583,342.8905759,295.0923383,0.998593032,379.6931686,283.8579162,1
8599,314.1095705,254.6902146,1,348.2889956,257.0247405,0.999285698,337.2827566,236.6042708,0.999999762,318.7174077,226.8610854,1,297.8542166,235.7361898,1,284.1356508,252.7524672,1,291.4827704,274.435626,1,310.0847943,279.992208,0.99998039,353.0001955,280.2304175,0.865083992
8600,289.951582,263.9293091,1,336.5824528,262.3851967,1,321.9941652,236.8795795,1,294.7590556,228.1953688,1,267.1598806,240.2754283,1,252.4623175,265.9566212,1,260.6223947,293.0457563,1,286.6922574,306.1079335,1,326.4389825,287.6586852,0.99998188
8601,289.8734579,244.5334311,1,336.4170036,244.1012964,1,322.870996,216.3963857,1,294.9410028,205.9185104,1,266.1881093,220.2557392,1,251.3440208,247.7439694,1,258.9746056,271.4450748,1,287.1509399,286.0006137,1,321.837765,271.492898,1
8602,299.814489,220.1213017,1,345.8027172,219.5009923,1,331.3031769,190.9918375,1,304.4764919,180.1526241,1,275.2010164,194.173038,1,258.3124644,221.7816114,1,267.2961211,249.1613722,1,298.5999603,265.322217,1,333.6521398,252.8275366,1
8603,323.1411014,194.6045671,1,358.7493012,193.5933867,1,351.0091074,171.7541132,1,325.4593972,159.4140482,1,299.5199881,171.3612556,1,280.4769664,197.1008315,1,291.8724029,223.4237866,1,319.4869347,234.4443389,0.999999523,356.1517008,226.1116782,1
8604,354.2905245,174.4641721,1,397.6727552,175.0784209,1,381.6123343,146.2606001,1,352.226944,130.1593237,1,327.5838318,144.2043715,1,311.8917854,174.9815559,1,323.3260304,205.5333881,1,351.0973024,218.7958922,1,384.9937572,207.8877554,1
8605,342.7716575,190.0074186,1,385.788888,189.8319798,1,370.7421622,163.7843552,1,340.9652348,145.2224021,1,315.2648852,158.4720907,1,301.4720907,187.5362701,1,313.568862,217.6073327,1,341.9698744,230.7723823,1,373.9992204,217.7663922,1
8606,554.799872,5.688711882,9.39E-06,555.9185062,6.09726882,3.63E-05,632.6901598,-0.840918541,8.88E-05,2.863675475,0.45878005,1.79E-07,549.7827582,3.785973504,3.58E-07,552.8359385,2.42406702,1.34E-06,3.022297919,1.881980419,5.96E-08,3.804176092,2.796111465,0,0.408585072,-0.347105503,0
8607,-1.782662868,0.630074263,0,375.8586316,211.1294489,3.87E-06,631.3449326,-1.10923624,2.38E-07,1.629373074,-0.370457649,0,0.590963364,-1.205373764,2.98E-08,0.355187654,1.539031267,0,2.454799294,2.755249619,0,358.9415159,233.6325181,5.96E-08,371.9863308,231.7108309,0.00175488
8608,538.5406613,3.181477487,1.25E-05,634.4358225,9.369270325,5.63E-06,634.9090679,-1.163209915,6.85E-06,1.55218029,-0.519594669,0,1.820011377,-0.946144581,2.98E-08,492.1613649,2.263954878,4.77E-07,507.9913414,40.29368401,0.017254084,3.055725873,1.439687014,0,-0.461698532,-1.894049644,0
8609,337.3518233,218.8332644,1,380.0216734,220.424016,1,365.1623677,193.0988998,1,335.4305727,174.3851776,1,310.0727677,189.610754,1,299.2762347,216.3015203,1,311.7566276,241.9363246,1,337.8864028,258.6674423,1,369.2951012,246.7615352,1
8610,321.1396785,208.6055164,1,367.0100267,207.5173397,1,352.0610342,181.7899892,1,322.0924087,166.3564832,1,295.4957621,180.5318012,1,278.6627526,206.8073397,1,289.5220404,236.2971945,1,320.8418217,250.4701281,1,355.584569,237.2305822,1
8611,317.3365197,210.7599387,1,368.4992836,212.3782387,1,347.5552125,185.4283953,1,319.1146626,168.8803034,1,293.6585134,181.1897373,1,275.5955462,210.7756896,1,283.6206089,238.367775,1,315.4437494,253.646247,1,354.6141608,241.1626177,1
8612,297.2646618,217.5273457,1,344.3582673,219.20854,1,330.8363948,186.0053735,1,300.7173367,176.0173082,1,274.4274615,188.5420752,1,256.4950557,218.7343063,1,265.5298648,246.9285386,1,298.4603596,265.3823066,1,331.3428392,251.9657917,1
8613,312.6810937,216.1266747,1,359.6015027,216.5523667,1,345.7855864,186.2400451,1,316.300914,173.1142035,1,286.3959737,187.7066336,1,268.2000494,217.1802168,1,276.8367221,245.5047941,1,310.8874161,265.7466493,1,346.8067846,250.6766028,1
8614,321.975029,199.2854333,1,368.8848104,200.5019379,1,354.290864,174.9479115,1,323.1019868,157.5127468,1,295.9577374,170.9257107,1,278.8098938,198.7202034,1,288.5049901,226.4167051,1,323.0821266,240.4209595,1,356.7852796,230.3973606,1
8615,340.6811771,189.8256521,1,387.4452289,189.7628708,1,373.0582244,161.3754654,1,340.6422796,145.6121044,1,314.926909,160.6884799,1,298.4656315,189.6185188,1,307.3336215,216.6921139,1,339.9892941,233.1835279,1,375.2343237,219.9772367,1
8616,339.7297835,194.5483098,1,383.891892,193.746644,1,372.1005437,165.6655369,1,339.3352454,148.8272562,1,311.9325206,162.0748358,1,295.0899241,193.8595328,1,306.2827129,224.6086698,1,336.7179556,239.3320789,1,372.3176441,225.0231128,1
8617,371.998404,223.278409,1,413.1914167,222.6780436,1,399.5771472,196.648035,1,372.7376851,183.0285225,1,347.2467055,194.3090801,1,330.709765,222.5108294,1,340.4242058,250.3972816,1,371.3941474,268.009572,1,403.920948,253.9116573,1
8618,384.5029359,213.8732408,1,427.8681022,212.3699932,1,412.6227115,186.775938,1,385.4621797,171.5010648,1,357.4259434,183.1902704,1,341.1304679,212.3353472,1,350.7804754,241.4512105,1,382.008204,258.0733666,1,418.1427402,242.570004,1
8619,0.670015812,-0.098666668,9.54E-07,632.1321073,3.423308551,1.44E-05,-0.317290306,0.541648149,2.35E-06,4.606344104,1.532299519,1.49E-06,-0.592978954,-3.41720438,9.24E-07,-0.168573856,2.883447647,3.28E-06,2.40538311,1.532333851,3.87E-07,4.625578761,2.524405241,6.85E-07,0.171549559,-0.163758755,2.38E-07
8620,-0.056578159,0.315106153,3.13E-06,2.907257557,-0.123865128,1.00E-05,1.026355982,-0.247927189,2.65E-05,4.880885839,0.196308613,9.06E-06,0.170022964,-2.402616501,1.82E-05,0.124155998,3.262893796,4.30E-05,1.470931292,1.785030365,4.26E-06,4.218254104,1.510095835,3.96E-06,-1.472417355,0.150373697,1.10E-06
8621,404.5238457,211.733799,0.073054254,-0.330353737,1.375479937,4.60E-05,-0.260130405,0.448807716,4.40E-05,4.834610701,1.115117311,2.11E-05,391.0614023,197.1430655,4.60E-05,382.8444295,212.4049513,0.92226851,392.957119,233.4435751,0.195854932,3.624684364,2.680692911,9.69E-06,0.347326994,1.015759468,1.06E-05
8622,416.2326908,213.4719341,1,452.4378537,211.0642636,1,443.2723126,189.698907,1,418.5600376,174.5189538,1,394.0980692,185.4269791,1,379.4809447,213.6014633,1,389.1212864,240.7852225,1,411.5676376,250.2196045,1,437.5628536,235.5892075,0.999981999
